sentence,video_count
আমি বৃহস্পতিবারে শ্রীলঙ্কা যাব,1
আমি বৃহস্পতিবারে সৌদি আরব যাব,1
আমি ভারত যাব,1
আমি ভার্সিটিতে পড়াশুনা করব,1
আমি ভার্সিটিতে যাবো,1
আমি ভুটান যাব,1
আমি মঙ্গলবার অফিসে যাব,1
আমি মঙ্গলবার অস্ট্রেলিয়া যাব,1
আমি মঙ্গলবার আফ্রিকা যাব,1
আমি মঙ্গলবার আমেরিকা যাবো,1
আমি মঙ্গলবার ইউরোপ যাব,1
আমি মঙ্গলবার এশিয়া যাব,1
আমি মঙ্গলবার বিদেশ যাব,1
আমি মঙ্গলবার স্কুল এ যাই,1
আমি মঙ্গলবারে ইংল্যান্ড যাব,1
আমি মঙ্গলবারে কানাডা যাব,1
আমি মঙ্গলবারে ক্রিকেট খেলি,1
আমি মঙ্গলবারে খেলাধুলা করি,1
আমি মঙ্গলবারে ঘুরতে যাই,1
আমি মঙ্গলবারে চিন যাবো,1
আমি মঙ্গলবারে জাপান যাবো,1
আমি মঙ্গলবারে নেপাল যাবো,1
আমি মঙ্গলবারে পাকিস্তান যাব,1
আমি মঙ্গলবারে বাড়িতে যাই,1
আমি মঙ্গলবারে ভারত যাব,1
আমি মঙ্গলবারে ভুটান যাব,1
আমি মঙ্গলবারে মসজিদে যাই,1
আমি মঙ্গলবারে মালদ্বীপ যাব,1
আমি মঙ্গলবারে রাশিয়া যাব,1
আমি মঙ্গলবারে রোজা রাখি,1
আমি মঙ্গলবারে শ্রীলংকা যাব,1
আমি মঙ্গলবারে সৌদি আরব,1
আমি মসজিদ এ যাবো,1
আমি মারছে ঘুরতে যাব,1
আমি মারছে বাড়িতে যাব,1
আমি মার্চ মাসে নেপাল যাবো,1
আমি মার্চ মাসে ভারত যাব,1
আমি মার্চে পাকিস্তান যাব,1
আমি মার্চে ভুটান যাব,1
আমি মার্চে মালদ্বীপ যাব,1
আমি মালদ্বীপ যাব,1
আমি মিটিং এ যাই,1
আমি মুখস্ত ভালো লাগে না,1
আমি মে তে পাকিস্তান যাব,1
আমি মে মাসে নেপাল যাব,1
আমি মে মাসে ভারত যাব,1
আমি মে মাসে ভুটান যাব,1
আমি মেধাবী শিক্ষার্থী,1
আমি রবিবার অফিস যাব,1
আমি রবিবার অস্ট্রেলিয়া যাব,1
আমি রবিবার আফ্রিকা যাব,1
আমি রবিবার আমেরিকা যাবো,1
আমি রবিবার ইউরোপ যাব,1
আমি রবিবার এশিয়া যাব,1
আমি রবিবার বিদেশ যাব,1
আমি রবিবার স্কুল এ যাই,1
আমি রবিবারে ইংল্যান্ড যাব,1
আমি রবিবারে কানাডা যাব,1
আমি রবিবারে ক্রিকেট খেলি,1
আমি রবিবারে খেলাধুলা করি,1
আমি রবিবারে ঘুরতে যাই,1
আমি রবিবারে চীন যাব,1
